1993,29,80000.00,1198
1993,29,80000.00,1288
1993,29,300000.00,1342
1993,29,80000.00,1940
1993,29,300000.00,1434
1992,30,300000.00,1832
1992,30,300000.00,1854
1992,30,300000.00,1964
1992,30,300000.00,1352
1992,30,150000.00,1324
1992,30,300000.00,1308
1992,30,150000.00,1402
1992,30,300000.00,1404
1992,30,150000.00,1420
1992,30,150000.00,972
1992,30,300000.00,960
1992,30,150000.00,1006
1992,30,150000.00,914
1992,30,300000.00,890
1992,30,150000.00,1120
1992,30,150000.00,1138
1992,30,150000.00,856
1992,30,300000.00,844
1992,30,150000.00,756
1992,30,300000.00,778
1992,30,300000.00,698
1992,30,150000.00,704
1992,30,150000.00,622
1992,30,300000.00,628
1992,30,150000.00,328
1992,30,300000.00,582
1992,30,150000.00,422
1991,31,150000.00,456
1991,31,150000.00,588
1991,31,80000.00,518
1991,31,300000.00,358
1991,31,80000.00,294
1991,31,150000.00,746
1991,31,300000.00,832
1991,31,300000.00,878
1991,31,300000.00,868
1991,31,80000.00,1036
1991,31,150000.00,904
1991,31,80000.00,938
1991,31,150000.00,996
1991,31,300000.00,982
1991,31,300000.00,1432
1991,31,300000.00,1340
1991,31,80000.00,1204
1991,31,80000.00,1228
1991,31,80000.00,1946
1991,31,150000.00,1804
1990,32,150000.00,1478
1990,32,30000.00,1936
1990,32,30000.00,1218
1990,32,30000.00,1284
1990,32,300000.00,1346
1990,32,150000.00,1370
1990,32,80000.00,1440
1990,32,150000.00,1456
1990,32,80000.00,1386
1990,32,80000.00,1022
1990,32,300000.00,884
1990,32,30000.00,1100
1990,32,80000.00,1154
1990,32,150000.00,1164
1990,32,300000.00,874
1990,32,300000.00,838
1990,32,30000.00,820
1990,32,150000.00,630
1990,32,80000.00,720
1990,32,30000.00,304
1990,32,300000.00,376
1990,32,80000.00,426
1990,32,300000.00,524
1990,32,80000.00,578
1990,32,150000.00,448
1990,32,300000.00,474
1989,33,150000.00,700
1989,33,300000.00,660
1989,33,150000.00,638
1989,33,300000.00,652
1989,33,300000.00,612
1989,33,150000.00,752
1989,33,150000.00,1134
1989,33,150000.00,910
1989,33,150000.00,1002
1989,33,300000.00,1356
1989,33,150000.00,1798
1989,33,300000.00,1858
1989,33,300000.00,1836
1988,34,150000.00,1826
1988,34,80000.00,1898
1988,34,80000.00,1882
1988,34,150000.00,1486
1988,34,150000.00,1464
1988,34,150000.00,1808
1988,34,80000.00,1942
1988,34,80000.00,1926
1988,34,80000.00,1986
1988,34,80000.00,1290
1988,34,80000.00,1224
1988,34,80000.00,1256
1988,34,80000.00,1200
1988,34,80000.00,1184
1988,34,150000.00,992
1988,34,150000.00,952
1988,34,150000.00,900
1988,34,80000.00,928
1988,34,80000.00,1166
1988,34,80000.00,1072
1988,34,80000.00,1032
1988,34,80000.00,1054
1988,34,150000.00,742
1988,34,80000.00,650
1988,34,150000.00,678
1988,34,80000.00,668
1988,34,80000.00,670
1988,34,150000.00,506
1988,34,150000.00,552
1988,34,150000.00,378
1988,34,80000.00,370
1988,34,80000.00,350
1987,35,30000.00,326
1987,35,80000.00,300
1987,35,80000.00,418
1987,35,300000.00,580
1987,35,80000.00,490
1987,35,300000.00,464
1987,35,300000.00,626
1987,35,300000.00,594
1987,35,300000.00,768
1987,35,300000.00,792
1987,35,30000.00,816
1987,35,300000.00,842
1987,35,80000.00,1042
1987,35,30000.00,1096
1987,35,300000.00,1128
1987,35,300000.00,888
1987,35,30000.00,1214
1987,35,80000.00,1234
1987,35,300000.00,1298
1987,35,30000.00,1280
1987,35,300000.00,1350
1987,35,80000.00,1952
1987,35,80000.00,1914
1987,35,30000.00,1932
1987,35,300000.00,1830
1987,35,300000.00,1852
1986,36,300000.00,1862
1986,36,300000.00,1840
1986,36,150000.00,1802
1986,36,300000.00,1962
1986,36,150000.00,1322
1986,36,300000.00,1360
1986,36,150000.00,1418
1986,36,300000.00,1306
1986,36,150000.00,906
1986,36,300000.00,958
1986,36,150000.00,970
1986,36,150000.00,998
1986,36,150000.00,854
1986,36,300000.00,800
1986,36,300000.00,804
1986,36,300000.00,776
1986,36,300000.00,696
1986,36,150000.00,748
1986,36,150000.00,620
1986,36,300000.00,616
1986,36,300000.00,656
1986,36,150000.00,512
1986,36,150000.00,590
1986,36,150000.00,420
1986,36,150000.00,314
1985,37,80000.00,306
1985,37,150000.00,502
1985,37,80000.00,646
1985,37,80000.00,664
1985,37,150000.00,738
1985,37,150000.00,988
1985,37,150000.00,896
1985,37,150000.00,948
1985,37,80000.00,1286
1985,37,80000.00,1220
1985,37,80000.00,1938
1985,37,150000.00,1812
1984,38,300000.00,1834
1984,38,150000.00,1480
1984,38,300000.00,1856
1984,38,30000.00,1928
1984,38,30000.00,1210
1984,38,30000.00,1276
1984,38,150000.00,1458
1984,38,80000.00,1442
1984,38,80000.00,1384
1984,38,300000.00,1354
1984,38,150000.00,1368
1984,38,300000.00,892
1984,38,80000.00,1024
1984,38,80000.00,1156
1984,38,30000.00,1092
1984,38,80000.00,722
1984,38,300000.00,658
1984,38,150000.00,632
1984,38,30000.00,812
1984,38,80000.00,466
1984,38,150000.00,450
1984,38,300000.00,584
1984,38,30000.00,322
1984,38,80000.00,428
1984,38,150000.00,400
1983,39,150000.00,586
1983,39,150000.00,454
1983,39,300000.00,480
1983,39,150000.00,744
1983,39,300000.00,758
1983,39,300000.00,782
1983,39,300000.00,808
1983,39,150000.00,608
1983,39,150000.00,710
1983,39,150000.00,1144
1983,39,150000.00,1114
1983,39,150000.00,1012
1983,39,150000.00,994
1983,39,150000.00,902
1983,39,150000.00,920
1983,39,150000.00,1396
1983,39,300000.00,1844
1983,39,300000.00,1866
1983,39,150000.00,1806
1982,40,150000.00,1816
1982,40,30000.00,1884
1982,40,80000.00,1900
1982,40,30000.00,1934
1982,40,30000.00,1988
1982,40,30000.00,1282
1982,40,30000.00,1238
1982,40,30000.00,1216
1982,40,80000.00,1186
1982,40,80000.00,1258
1982,40,30000.00,930
1982,40,150000.00,944
1982,40,30000.00,1168
1982,40,30000.00,1098
1982,40,80000.00,1074
1982,40,30000.00,1056
1982,40,150000.00,688
1982,40,80000.00,672
1982,40,30000.00,818
1982,40,150000.00,488
1982,40,150000.00,560
1982,40,30000.00,566
1982,40,150000.00,532
1982,40,80000.00,372
1982,40,30000.00,302
1981,41,30000.00,318
1981,41,30000.00,406
1981,41,30000.00,444
1981,41,300000.00,662
1981,41,300000.00,614
1981,41,300000.00,654
1981,41,30000.00,1088
1981,41,30000.00,1206
1981,41,30000.00,1272
1981,41,300000.00,1358
1981,41,300000.00,1838
1981,41,300000.00,1860
1980,42,300000.00,1848
1980,42,150000.00,1810
1980,42,300000.00,1870
1980,42,300000.00,1960
1980,42,150000.00,1976
1980,42,150000.00,1320
1980,42,150000.00,1416
1980,42,300000.00,1292
1980,42,300000.00,1304
1980,42,300000.00,1122
1980,42,150000.00,950
1980,42,150000.00,898
1980,42,150000.00,990
1980,42,300000.00,956
1980,42,150000.00,968
1980,42,150000.00,644
1980,42,300000.00,694
1980,42,150000.00,740
1980,42,150000.00,852
1980,42,300000.00,798
1980,42,300000.00,774
1980,42,300000.00,786
1980,42,300000.00,762
1980,42,150000.00,312
1980,42,150000.00,504
1979,43,150000.00,496
1979,43,150000.00,484
1979,43,150000.00,528
1979,43,300000.00,346
1979,43,300000.00,354
1979,43,30000.00,324
1979,43,300000.00,308
1979,43,150000.00,368
1979,43,300000.00,848
1979,43,300000.00,864
1979,43,30000.00,814
1979,43,300000.00,828
1979,43,150000.00,684
1979,43,300000.00,964
1979,43,300000.00,978
1979,43,30000.00,1094
1979,43,300000.00,1316
1979,43,30000.00,1278
1979,43,30000.00,1212
1979,43,300000.00,1428
1979,43,300000.00,1412
1979,43,300000.00,1336
1979,43,300000.00,1972
1979,43,30000.00,1930
1979,43,150000.00,1820
1978,44,150000.00,1482
1978,44,300000.00,1842
1978,44,300000.00,1864
1978,44,300000.00,1362
1978,44,150000.00,1366
1978,44,80000.00,1382
1978,44,80000.00,1444
1978,44,150000.00,1460
1978,44,30000.00,1268
1978,44,30000.00,1196
1978,44,30000.00,1084
1978,44,30000.00,1108
1978,44,80000.00,1158
1978,44,80000.00,1026
1978,44,80000.00,724
1978,44,150000.00,634
1978,44,300000.00,618
1978,44,300000.00,806
1978,44,150000.00,402
1978,44,30000.00,396
1978,44,30000.00,352
1978,44,80000.00,364
1978,44,150000.00,452
1978,44,80000.00,468
1978,44,300000.00,478
1977,45,300000.00,462
1977,45,150000.00,500
1977,45,300000.00,592
1977,45,300000.00,790
1977,45,300000.00,766
1977,45,150000.00,736
1977,45,150000.00,986
1977,45,150000.00,894
1977,45,150000.00,946
1977,45,300000.00,1126
1977,45,300000.00,1296
1977,45,150000.00,1814
1976,46,150000.00,1824
1976,46,150000.00,1466
1976,46,150000.00,1488
1976,46,80000.00,1902
1976,46,30000.00,1886
1976,46,30000.00,1990
1976,46,30000.00,1274
1976,46,30000.00,1240
1976,46,30000.00,1208
1976,46,80000.00,1188
1976,46,80000.00,1260
1976,46,30000.00,1170
1976,46,80000.00,1076
1976,46,30000.00,1090
1976,46,30000.00,1058
1976,46,30000.00,932
1976,46,150000.00,680
1976,46,80000.00,674
1976,46,30000.00,568
1976,46,150000.00,554
1976,46,30000.00,320
1976,46,150000.00,380
1976,46,80000.00,382
1976,46,30000.00,446
1976,46,30000.00,408
1975,47,30000.00,386
1975,47,80000.00,334
1975,47,300000.00,482
1975,47,80000.00,494
1975,47,80000.00,600
1975,47,300000.00,760
1975,47,300000.00,784
1975,47,300000.00,810
1975,47,80000.00,1064
1975,47,80000.00,1046
1975,47,30000.00,1080
1975,47,80000.00,1176
1975,47,30000.00,1104
1975,47,30000.00,1192
1975,47,80000.00,1246
1975,47,30000.00,1264
1975,47,80000.00,1956
1975,47,80000.00,1918
1975,47,80000.00,1978
1975,47,80000.00,2051
1975,47,300000.00,1868
1975,47,80000.00,1874
1975,47,80000.00,1892
1975,47,30000.00,1906
1975,47,300000.00,1846
1974,48,150000.00,1818
1974,48,300000.00,1958
1974,48,150000.00,1974
1974,48,150000.00,1318
1974,48,300000.00,1300
1974,48,300000.00,1302
1974,48,150000.00,1414
1974,48,300000.00,1130
1974,48,150000.00,966
1974,48,300000.00,954
1974,48,300000.00,794
1974,48,300000.00,796
1974,48,300000.00,770
1974,48,300000.00,772
1974,48,150000.00,850
1974,48,300000.00,596
1974,48,150000.00,642
1974,48,150000.00,686
1974,48,300000.00,690
1974,48,300000.00,692
1974,48,150000.00,486
1974,48,150000.00,498
1974,48,150000.00,530
1974,48,150000.00,558
1974,48,150000.00,310
1973,49,30000.00,316
1973,49,30000.00,398
1973,49,30000.00,442
1973,49,30000.00,1110
1973,49,30000.00,1086
1973,49,30000.00,1270
1972,50,300000.00,1294
1972,50,150000.00,1462
1972,50,80000.00,1446
1972,50,80000.00,1380
1972,50,150000.00,1364
1972,50,300000.00,1124
1972,50,80000.00,1028
1972,50,150000.00,404
1972,50,80000.00,388
1972,50,80000.00,542
1972,50,300000.00,460
1972,50,80000.00,470
1972,50,150000.00,676
1972,50,80000.00,726
1972,50,150000.00,636
1972,50,300000.00,764
1972,50,300000.00,788
1972,50,150000.00,1484
1972,50,300000.00,1850
1971,51,150000.00,1468
1971,51,100000.00,1450
1971,51,150000.00,1490
1971,51,100000.00,1472
1971,51,150000.00,1822
1971,51,100000.00,572
1971,51,100000.00,730
1971,51,100000.00,714
1971,51,150000.00,682
1971,51,100000.00,458
1971,51,150000.00,556
1971,51,100000.00,392
1971,51,100000.00,410
1971,51,150000.00,366
1971,51,100000.00,924
1971,51,100000.00,1148
1971,51,100000.00,1016
1971,51,100000.00,1376
1971,51,100000.00,1392
1970,52,30000.00,1266
1970,52,30000.00,1242
1970,52,30000.00,1194
1970,52,80000.00,1190
1970,52,80000.00,1262
1970,52,30000.00,1060
1970,52,30000.00,1082
1970,52,80000.00,1078
1970,52,80000.00,1102
1970,52,30000.00,1172
1970,52,30000.00,1106
1970,52,30000.00,934
1970,52,30000.00,394
1970,52,80000.00,384
1970,52,30000.00,570
1970,52,30000.00,1908
1970,52,80000.00,1904
1970,52,30000.00,1888
1970,52,30000.00,1992
